app_id,genres,tags,review_score,owners_midpoint
2272640,"Casual, Indie","1990's, 2D, Abstract, Atmospheric, Casual, Conversation, Cute, Dark, Linear, Minimalist, Mystery, Philosophical, Pixel Graphics, Programming, Puzzle, Retro, Singleplayer, Sokoban, Surreal, Top-Down",0.0,35000.0
2310220,"Action, Indie, RPG","2D, Action, Action Roguelike, Aliens, Beat 'em up, Combat, Indie, Linear, Medieval, Pixel Graphics, RPG, Singleplayer",0.0,10000.0
2312900,"Action, Adventure, Indie, RPG, Strategy","Action, Action RPG, Action Roguelike, Action-Adventure, Aliens, Assassin, Combat, Futuristic, Gore, PvE, RPG, Sci-fi, Singleplayer, Story Rich, Strategy, Strategy RPG, Third Person, Third-Person Shooter, Violent, Zombies",0.0,10000.0
2313250,"Casual, Free To Play, Indie","Cartoony, Casual, Cats, Collectathon, Controller, Cozy, Creature Collector, Cute, Exploration, Free to Play, Hand-drawn, Hidden Object, Indie, Minimalist, Point & Click, Puzzle, Relaxing, Singleplayer, Time Attack, Wholesome",9.0,10000.0
2322640,"Action, Indie","3D, Action, Arcade, Casual, Combat, Controller, Cute, Dungeon Crawler, Fantasy, Gore, Hack and Slash, Indie, Medieval, Singleplayer, Top-Down, Top-Down Shooter, Violent",0.0,10000.0
2328520,"Action, Adventure, Indie, Simulation","3D, Action, Adventure, Atmospheric, First-Person, Horror, Lovecraftian, Minimalist, Physics, Platformer, Precision Platformer, Psychedelic, Psychological Horror, Puzzle, Puzzle Platformer, Simulation, Stylized, Survival, Underground, Zombies",0.0,10000.0
2329520,"Early Access, Indie","3D, Action, Atmospheric, Casual, Co-op, Colorful, Dark, Early Access, Exploration, Fantasy, First-Person, Hidden Object, Horror, Multiplayer, Mystery, Online Co-Op, Puzzle Platformer, Stealth, Survival Horror, Team-Based",0.0,10000.0
2346370,"Casual, Indie, Strategy","2D, Anime, Casual, Dating Sim, FPS, Fantasy, Female Protagonist, Hentai, Indie, Mature, NSFW, Nudity, Puzzle, Relaxing, Sexual Content, Singleplayer, Strategy, Tile-Matching",7.0,10000.0
2356220,"Adventure, Indie, Simulation",,0.0,75000.0
2365860,"Indie, Strategy","2D, 3D, Grid-Based Movement, Indie, Isometric, Pixel Graphics, Puzzle Platformer, RPG, Retro, Roguelike, Roguelite, Sci-fi, Singleplayer, Space, Strategy, Strategy RPG, Third Person, Turn-Based Combat, Turn-Based Strategy, Turn-Based Tactics",7.0,35000.0
2375400,"Adventure, Indie","3D, Adventure, Atmospheric, Capitalism, Exploration, First-Person, Funny, Hidden Object, Immersive, Interactive Fiction, Investigation, Linear, Mystery, Narration, Point & Click, Puzzle, Relaxing, Singleplayer, Stylized, Text-Based",7.0,10000.0
2378310,"Action, Adventure, Casual, Early Access, Indie, RPG","1980s, 2D, Action, Action RPG, Action Roguelike, Adventure, Anime, Arcade, Bullet Hell, Casual, Early Access, Fantasy, Pixel Graphics, RPG, Retro, Roguelite, Sci-fi, Score Attack, Shoot 'Em Up, Top-Down",0.0,10000.0
2391780,"Casual, Indie","2D, Anime, Casual, Cute, Female Protagonist, Hand-drawn, Hentai, Idler, Indie, JRPG, Mature, NSFW, Nature, Nudity, Puzzle, RPG, Sexual Content, Simulation, Singleplayer, Visual Novel",7.0,10000.0
2396400,"Casual, Indie, Simulation","2D, America, Anime, Casual, Colorful, Cute, Dating Sim, Emotional, Indie, Interactive Fiction, LGBTQ+, Linear, Modern, Romance, Simulation, Singleplayer, Story Rich, Visual Novel, Wholesome",0.0,10000.0
2411410,"Action, Casual, Indie, Simulation","2D, Action, Action Roguelike, Adventure, Arcade, Arena Shooter, Battle Royale, Casual, Exploration, Flight, Mining, Pixel Graphics, Retro, Shoot 'Em Up, Shooter, Simulation, Space, Space Sim, Strategy, Top-Down",0.0,10000.0
2416320,,"3D, Atmospheric, Building, Casual, Colorful, Cozy, Cute, Experimental, Indie, Level Editor, Nature, Physics, Realistic, Relaxing, Sandbox, Simulation, Singleplayer, Third Person",0.0,10000.0
2436490,"Action, Adventure, Indie","3D, Action, Atmospheric, Co-op, Combat, Dark, Demons, FPS, First-Person, Gun Customization, Horror, Military, PvE, RPG, Realistic, Shoot 'Em Up, Shooter, Stealth, Supernatural, Tactical",0.0,10000.0
2439960,"Action, Casual, Early Access, Indie, RPG","3D, Action, Action Roguelike, Casual, Co-op, Combat, Controller, Early Access, Funny, Hack and Slash, Indie, Isometric, Memes, Multiplayer, Online Co-Op, PvE, RPG, Roguelike, Roguelite, Singleplayer",0.0,10000.0
2442470,"Adventure, Indie","2D, 2D Platformer, Action, Action-Adventure, Adventure, Atmospheric, Dark, Dystopian, Exploration, Futuristic, Hand-drawn, Indie, Logic, Multiple Endings, Platformer, Puzzle, Puzzle Platformer, Shooter, Singleplayer, Stylized",0.0,10000.0
2442860,"Casual, Early Access, Indie, Strategy","2D, Casual, Colorful, Difficult, Early Access, Family Friendly, Grid-Based Movement, Hex Grid, Indie, Logic, Management, Minimalist, Mouse only, Puzzle, Relaxing, Resource Management, Singleplayer, Strategy, Touch-Friendly, Tutorial",0.0,35000.0
2444930,"Action, Indie, Racing","2D, Abstract, Action, Bullet Hell, Controller, Dark, Dungeon Crawler, Family Friendly, Heist, Level Editor, Minimalist, Procedural Generation, Puzzle, Racing, Roguelike, Souls-like, Stealth, Stylized, Top-Down, Tutorial",0.0,10000.0
2460520,"Adventure, Indie","1990's, 2D, Adventure, Anime, Atmospheric, Casual, Cute, Indie, Mystery, Point & Click, Side Scroller, Singleplayer, Story Rich, Supernatural, Third Person",0.0,10000.0
2460900,"Action, Adventure, Indie, Simulation","Action, Adventure, Atmospheric, Cinematic, Dark, First-Person, Horror, Immersive Sim, Indie, Mystery, Psychological Horror, Puzzle, Realistic, Simulation, Singleplayer, Supernatural, Survival Horror, Thriller, Walking Simulator",5.0,10000.0
2470370,"Indie, RPG, Strategy","2D, Anime, Board Game, Fantasy, Indie, Magic, RPG, Singleplayer, Strategy, Strategy RPG, Tactical, Tactical RPG, Top-Down, Turn-Based Strategy, Turn-Based Tactics, War",0.0,10000.0
2478890,Indie,"2D, Aliens, Card Game, Colorful, Combat, Deckbuilding, Futuristic, Indie, Pixel Graphics, Retro, Roguelike, Sci-fi, Singleplayer, Space, Strategy, Tactical, Turn-Based Combat, Turn-Based Strategy, Turn-Based Tactics",0.0,10000.0
2483770,"Action, Adventure, Indie, RPG, Simulation","2D, Action-Adventure, CRPG, Choices Matter, Collectathon, Colorful, Dark Humor, Dynamic Narration, Management, Multiple Endings, Nonlinear, Pixel Graphics, Puzzle, RPG, Simulation, Tactical, Tactical RPG, Top-Down, Turn-Based Combat, Turn-Based Strategy",0.0,10000.0
2487080,,"3D, Action, Action Roguelike, Action-Adventure, Adventure, Cartoon, Dark Fantasy, Deckbuilding, Dungeon Crawler, Fantasy, Indie, Inventory Management, Procedural Generation, Roguelike, Roguelite, Singleplayer, Souls-like, Top-Down",0.0,10000.0
2490790,"Action, Adventure, Indie","1980s, Action, Action-Adventure, Adventure, Atmospheric, Dark, Exploration, First-Person, Horror, Idler, Investigation, Logic, Mystery, Psychological Horror, Puzzle, Puzzle Platformer, Retro, Singleplayer, Survival, Survival Horror",6.0,10000.0
2503330,"Action, Adventure, Casual, Indie, RPG, Strategy","2.5D, 2D, Action, Archery, Base Building, Casual, Colony Sim, Exploration, Fantasy, Magic, Management, Metroidvania, Pixel Graphics, PvE, RPG, Roguelike, Roguelite, Side Scroller, Strategy, Tower Defense",0.0,10000.0
2509060,"Casual, Indie, Simulation, Strategy","2D, Casual, Cats, Cute, Cyberpunk, Education, Immersive Sim, Logic, Mechs, Pixel Graphics, Puzzle, Puzzle Platformer, Relaxing, Sandbox, Sci-fi, Score Attack, Sokoban, Space, Story Rich, Tutorial",0.0,10000.0
2511550,"Adventure, Indie, Simulation","3D, 3D Platformer, Adventure, Collectathon, Colorful, Controller, Family Friendly, Indie, Linear, Physics, Platformer, Relaxing, Simulation, Singleplayer, Space, Strategy, Third Person",0.0,10000.0
2512830,"Action, Casual, Indie","3D, 3D Platformer, Action, Action-Adventure, Casual, Free to Play, Indie, Mechs, Robots, Singleplayer",8.0,10000.0
2513090,"Casual, Indie, RPG, Simulation, Strategy","2D, Base Building, Building, Card Game, Casual, Collectathon, Crafting, Deckbuilding, Exploration, Idler, Minimalist, Open World, Pixel Graphics, Procedural Generation, Puzzle, Roguelike Deckbuilder, Singleplayer, Strategy, Text-Based, Word Game",,10000.0
2524200,"Adventure, Indie, RPG, Simulation","2.5D, 2D, 3D, Adventure, Anime, Choices Matter, Conversation, Exploration, Female Protagonist, Interactive Fiction, Mechs, Medieval, Multiple Endings, Point & Click, Psychological Horror, Puzzle, RPG, Singleplayer, Story Rich, Visual Novel",0.0,10000.0
2524630,"Action, Adventure, Indie","3D, Action, Action-Adventure, Adventure, Cartoony, Colorful, Controller, Cute, Demons, Fantasy, Indie, Martial Arts, Mythology, Narration, Nature, Puzzle Platformer, Singleplayer, Story Rich, Stylized, Top-Down",0.0,10000.0
2527650,"Action, Adventure, Early Access, Indie, RPG","Action RPG, Action-Adventure, Adventure, Arena Shooter, Atmospheric, Combat, Early Access, Exploration, Gun Customization, Local Co-Op, Military, Post-apocalyptic, RPG, Resource Management, Robots, Sci-fi, Shooter, Singleplayer, Top-Down Shooter, Zombies",0.0,10000.0
2532310,"Casual, Indie","2D, Abstract, Casual, Clicker, Indie, Linear, Minimalist, Puzzle, Relaxing, Singleplayer",0.0,10000.0
2536970,"Action, Adventure, Casual, Indie, Simulation",,0.0,10000.0
2542670,"Casual, Indie","2D, Arcade, Casual, Dystopian, Family Friendly, Female Protagonist, Hand-drawn, Indie, Inventory Management, Linear, Singleplayer",0.0,10000.0
2559520,"Action, Adventure, Indie","3D, 3D Platformer, Action, Action-Adventure, Adventure, Atmospheric, Combat, Controller, Cute, Difficult, Exploration, Fantasy, Indie, Platformer, PvE, Singleplayer, Souls-like, Third Person, Villain Protagonist",0.0,10000.0
2560210,"Adventure, Indie, RPG","2D, Action RPG, Adventure, Bullet Hell, Choices Matter, Comedy, Dark, Emotional, Fantasy, Funny, Indie, Multiple Endings, Mystery, Pixel Graphics, RPG, Retro, Singleplayer, Soundtrack, Story Rich, Turn-Based",0.0,10000.0
2560740,"Action, Casual, Indie","3D, Action, Action Roguelike, Basketball, Bullet Hell, Cartoony, Family Friendly, Military, Multiplayer, Ninja, Retro, Roguelite, Shooter, Singleplayer, Survival, Survival Horror, Third Person, Top-Down, Top-Down Shooter, Vampire",0.0,150000.0
2565450,"Action, Casual, Indie","1990's, 2D, 4 Player Local, Action, Arcade, Casual, Co-op, Grid-Based Movement, Local Co-Op, Local Multiplayer, Old School, Pixel Graphics, Puzzle, PvE, PvP, Retro, Score Attack, Tanks, Team-Based, Top-Down",0.0,10000.0
2593660,"Adventure, Indie, Simulation","1980s, 1990's, 3D, Adventure, Aliens, Atmospheric, Choose Your Own Adventure, Comedy, Dating Sim, Funny, Horror, Indie, Mystery, Realistic, Romance, Simulation, Singleplayer, Story Rich, Visual Novel, Werewolves",0.0,10000.0
2594610,"Action, Adventure, Indie, RPG","3D, Action, Action RPG, Action-Adventure, Choices Matter, Choose Your Own Adventure, Controller, Dystopian, Exploration, Female Protagonist, Looter Shooter, Mars, Multiple Endings, Open World, RPG, Realistic, Sci-fi, Stealth, Third Person, Third-Person Shooter",0.0,10000.0
2609200,"Action, Adventure, Casual, Indie, RPG, Strategy","3D, Action, Action Roguelike, Adventure, Atmospheric, Casual, Colorful, Dark, Dark Fantasy, Futuristic, Logic, Mystery, Platformer, Puzzle, RPG, Roguelike, Sci-fi, Strategy, Strategy RPG, Third Person",0.0,10000.0
2610710,"Action, Adventure, Indie, Strategy","2D, Action, Action Roguelike, Atmospheric, Board Game, Boss Rush, Chess, Difficult, Grid-Based Movement, Hack and Slash, Minimalist, Mystery Dungeon, Procedural Generation, Roguelike, Roguelite, Singleplayer, Souls-like, Strategy, Tabletop, Top-Down",7.0,10000.0
2612870,"Action, Casual, Indie","2.5D, 3D, Action, Action RPG, Action Roguelike, Anime, Arcade, Bullet Hell, Casual, Controller, Gun Customization, Mechs, Robots, Roguelike, Roguelite, Shoot 'Em Up, Shooter, Top-Down, Top-Down Shooter, Twin Stick Shooter",5.0,35000.0
2628420,"Casual, Indie, Simulation","2D, Atmospheric, Capitalism, Casual, Clicker, Collectathon, Colorful, Cozy, Creature Collector, Cute, Funny, Idler, Indie, Nature, Relaxing, Resource Management, Sandbox, Simulation, Singleplayer",8.0,10000.0
2653880,"Action, Adventure, Indie","3D, 3D Platformer, Action, Action-Adventure, Adventure, Cartoon, Cartoony, Colorful, Controller, Cute, Family Friendly, Fantasy, Female Protagonist, Indie, Platformer, Singleplayer",0.0,10000.0
2653920,"Adventure, Indie","Adventure, Atmospheric, Choices Matter, Choose Your Own Adventure, Dark, Detective, Hand-drawn, Horror, Interactive Fiction, Investigation, Lovecraftian, Multiple Endings, Mythology, Noir, Nudity, Sexual Content, Singleplayer, Story Rich, Text-Based, Turn-Based Combat",0.0,10000.0
2669380,"Action, Early Access, Indie","Action, Blood, Bullet Time, Cartoony, Combat, Early Access, Gore, Hack and Slash, Old School, Physics, PvE, Sandbox, Shooter, Singleplayer, Sniper, Stylized, Swordplay, Tactical, VR, Violent",8.0,10000.0
2672850,"Casual, Indie, Simulation","3D, Atmospheric, Casual, Controller, First-Person, Idler, Immersive Sim, Indie, Linear, Modern, Simulation, Singleplayer, Surreal, Walking Simulator",5.0,10000.0
2685330,"Action, Indie","3D, Action, Arcade, Character Customization, Controller, Dark, First-Person, Gore, Indie, Multiplayer, Online Co-Op, PvP, Realistic, Runner, Third Person, Violent",0.0,10000.0
2685810,"Casual, Indie, Simulation, Strategy","2D, Atmospheric, Cartoon, Casual, Colorful, Cooking, Crafting, Cute, Economy, Farming Sim, Idler, Inventory Management, Management, Nature, Pixel Graphics, Relaxing, Retro, Simulation, Top-Down, Trading",6.0,10000.0
2686940,"Free To Play, Indie, RPG","2D, Anime, Fantasy, Female Protagonist, Free to Play, Indie, Narration, RPG, RPGMaker, Singleplayer, Story Rich, Top-Down, Turn-Based Strategy, Turn-Based Tactics",7.0,10000.0
2687530,"Action, Adventure, Indie","3D, 3D Platformer, Action, Action-Adventure, Adventure, Cute, Dark Humor, Exploration, Fantasy, Hidden Object, Indie, Loot, Nudity, Singleplayer, Stealth, Third Person",7.0,10000.0
2707220,"Casual, Indie, Simulation","2D, Cartoon, Cartoony, Casual, Choices Matter, Choose Your Own Adventure, Colorful, Cute, Design & Illustration, Family Friendly, Funny, Indie, Management, Pixel Graphics, Relaxing, Simulation, Singleplayer, Tutorial",0.0,10000.0
2716300,"Action, Indie, Racing, Strategy","3D, Action, Arcade, Atmospheric, Combat, Combat Racing, Controller, Dark, Dystopian, Horror, Post-apocalyptic, Shoot 'Em Up, Shooter, Singleplayer, Strategy, Survival, Top-Down, Top-Down Shooter, Vehicular Combat, Zombies",0.0,10000.0
2736860,"Early Access, Indie, Simulation","2D, Artificial Intelligence, Auto Battler, Casual, Creature Collector, Cute, Early Access, Education, Idler, Level Editor, Nature, Physics, Pixel Graphics, Procedural Generation, Programming, PvE, Sandbox, Science, Simulation, Singleplayer",0.0,10000.0
2750490,"Casual, Early Access, Indie, Simulation, Strategy",,0.0,10000.0
2757810,"Adventure, Indie, Massively Multiplayer, Sports","2D, 2D Platformer, 3D, 3D Platformer, Adventure, Arcade, Basketball, Combat, Cute, Family Friendly, Football (American), Minimalist, Multiplayer, Physics, Platformer, Precision Platformer, PvP, Side Scroller, Singleplayer, Survival",0.0,10000.0
2762480,"Action, Early Access, Indie","Action, Combat, Early Access, FPS, First-Person, Gore, Indie, Sci-fi, Shooter, Singleplayer, Surreal, Transhumanism, Violent",0.0,10000.0
2764870,"Early Access, Indie","3D, Abstract, Action, Atmospheric, Choices Matter, Early Access, Indie, Isometric, Minimalist, Physics, Relaxing, Roguelike, Roguelite, Singleplayer",0.0,10000.0
2770320,"Adventure, Indie, Strategy","2D, Dark Fantasy, Dungeon Crawler, Fantasy, Loot, Lore-Rich, Old School, Perma Death, Pixel Graphics, Procedural Generation, PvE, Retro, Roguelike, Strategy, Stylized, Top-Down, Traditional Roguelike, Turn-Based Combat, Turn-Based Strategy, Turn-Based Tactics",0.0,10000.0
2771630,"Adventure, Indie","Action-Adventure, Adventure, Choices Matter, Cinematic, Cyberpunk, Dark, Emotional, FMV, Female Protagonist, Horror, Indie, Investigation, Mystery, Psychological Horror, Puzzle, Sci-fi, Singleplayer, Story Rich, Thriller, Violent",0.0,10000.0
2869020,"Action, Indie","2D, Action, Arcade, Bullet Hell, Controller, Indie, Linear, Minimalist, Old School, Physics, Pixel Graphics, Retro, Runner, Singleplayer",0.0,10000.0
2874570,"Action, Adventure, Indie","2D, 2D Platformer, Action, Action-Adventure, Adventure, Alternate History, Boxing, Cartoony, Combat, Comedy, Controller, Family Friendly, Indie, Parody, Platformer, Side Scroller, Singleplayer, Story Rich",0.0,10000.0
2885470,"Adventure, Indie","2D, 2D Platformer, Adventure, Dark, Dark Fantasy, Emotional, Fantasy, Female Protagonist, Horror, Indie, Point & Click, Psychological, Psychological Horror, Sci-fi, Singleplayer, Story Rich",0.0,10000.0
2887890,"Casual, Indie, Simulation, Strategy","2D, Action, Action RPG, Base Building, Building, Difficult, Fantasy, God Game, Management, Medieval, Old School, Pixel Graphics, Procedural Generation, PvE, RTS, Real Time Tactics, Retro, Singleplayer, Strategy, Villain Protagonist",7.0,10000.0
2890650,"Casual, Indie","2D, Anime, Atmospheric, Casual, Choices Matter, Cute, Dark, Drama, Female Protagonist, Horror, LGBTQ+, Multiple Endings, Mystery, Nudity, Romance, Sexual Content, Singleplayer, Story Rich, Thriller, Visual Novel",0.0,10000.0
2896150,"Action, Adventure, Free To Play, Indie, Massively Multiplayer","1990's, 2D, Action, Action Roguelike, Adventure, Co-op, Collectathon, Free to Play, Indie, Massively Multiplayer, Multiplayer, Online Co-Op, PvP, Singleplayer, Strategy",0.0,10000.0
2903250,"Casual, Indie","2D Platformer, Arcade, Casual, Colorful, Controller, Indie, Post-apocalyptic, Singleplayer",0.0,10000.0
2903940,"Action, Adventure, Indie","2D, 2D Platformer, Action, Action-Adventure, Adventure, Aliens, Arcade, Cartoony, Combat, Comic Book, Dark Humor, Futuristic, Gore, Mystery, Platformer, Sci-fi, Singleplayer, Stealth, Story Rich, Violent",0.0,10000.0
2915880,"Action, Casual, Indie, Strategy","3D, Action, Agriculture, Arcade, Atmospheric, Casual, Farming Sim, Isometric, Nature, Post-apocalyptic, PvE, Real Time Tactics, Sci-fi, Shoot 'Em Up, Strategy, Tactical, Third Person, Third-Person Shooter, Tower Defense, Underground",0.0,10000.0
2923200,"Action, Indie","Action, Arcade, Arena Shooter, Boomer Shooter, Character Action Game, Difficult, FPS, Fantasy, Fast-Paced, First-Person, Indie, Multiple Endings, Old School, Parkour, Pixel Graphics, Platformer, Retro, Sci-fi, Shooter, Singleplayer",0.0,10000.0
2928480,"Action, Indie, RPG","2D, Action, Action RPG, Anime, Cartoon, Cartoony, Combat, Crafting, Cute, Female Protagonist, Hand-drawn, Indie, Level Editor, Pixel Graphics, RPG, Singleplayer, Top-Down",7.0,10000.0
2938440,"Casual, Indie","3D, Casual, Character Customization, Co-op, FPS, Family Friendly, Indie, Multiplayer, Online Co-Op, Relaxing, Shooter, Singleplayer",0.0,10000.0
2943610,"Adventure, Indie","3D, Adventure, Atmospheric, Combat, Dark, Demons, First-Person, Horror, Idler, Indie, Linear, Minimalist, Perma Death, Psychological Horror, Puzzle, PvE, RPG, Singleplayer, Thriller, Walking Simulator",0.0,10000.0
2971430,"Adventure, Indie","3D, Adventure, Atmospheric, Cute, Dark, Dynamic Narration, Emotional, Exploration, First-Person, Indie, Linear, Mystery, Narration, Post-apocalyptic, Roguelike, Singleplayer, Thriller, Traditional Roguelike, Walking Simulator",0.0,10000.0
2971860,"Action, Indie, RPG","2D, Action, Action-Adventure, Atmospheric, Bullet Hell, Combat, Dark, Exploration, Fantasy, Horror, Medieval, Metroidvania, Multiple Endings, Pixel Graphics, Platformer, PvE, RPG, Singleplayer, Souls-like, Story Rich",0.0,10000.0
2984970,"Adventure, Indie","3D, 3D Platformer, Adventure, Cats, Choices Matter, Controller, Cute, Dark Comedy, Exploration, Horror, Multiple Endings, Nature, Parkour, Physics, Platformer, Precision Platformer, Psychedelic, Psychological Horror, Satire, Third Person",0.0,10000.0
2998500,"Adventure, Indie","Adventure, Artificial Intelligence, Choices Matter, Choose Your Own Adventure, Drama, Fantasy, Indie, Interactive Fiction, Medieval, Multiple Endings, Old School, Romance, Singleplayer, Story Rich, Text-Based, Visual Novel",0.0,10000.0
3001750,"Action, Adventure, Indie, RPG, Strategy","3D, Action, Action RPG, Action-Adventure, Adventure, Fantasy, Indie, Nature, Old School, Open World, RPG, Singleplayer, Strategy, Strategy RPG, Top-Down",0.0,10000.0
3042160,"Adventure, Indie, RPG","2D, Adventure, Anime, Collectathon, Combat, Comedy, Crafting, Dark Humor, Dungeon Crawler, Exploration, Fantasy, Lore-Rich, Management, Party-Based RPG, Pixel Graphics, Puzzle, RPG, Resource Management, Singleplayer, Story Rich",0.0,10000.0
3043020,"Action, Adventure, Indie, RPG, Strategy","3D, Action, Action RPG, Action Roguelike, Action-Adventure, Colorful, Dungeon Crawler, Exploration, Inventory Management, Management, Perma Death, Procedural Generation, RPG, Resource Management, Roguelike, Strategy, Strategy RPG, Survival, Underground, Western",0.0,10000.0
3045970,"Adventure, Casual, Indie","3D, 6DOF, Adventure, Casual, Grid-Based Movement, Indie, Logic, Nonlinear, Puzzle, Relaxing, Singleplayer, Third Person",0.0,10000.0
3046020,"Indie, Strategy","2D, Card Game, Dark Fantasy, Deckbuilding, Fantasy, Indie, Magic, Medieval, Pixel Graphics, Roguelite, Singleplayer, Strategy, Tower Defense",0.0,10000.0
3046880,"Adventure, Early Access, Indie, Strategy","Action-Adventure, Dark Fantasy, Demons, Detective, Early Access, Exploration, Hidden Object, Horror, Interactive Fiction, Linear, Magic, Military, Psychological Horror, Puzzle, Real Time Tactics, Realistic, Strategy, Strategy RPG, Surreal, VR",0.0,10000.0
3050460,"Action, Indie, Simulation","3D, Action, Action-Adventure, Colorful, Crime, Economy, Exploration, FPS, First-Person, Hacking, Heist, Immersive Sim, Life Sim, Management, Open World, PvE, Realistic, Simulation, Singleplayer, Trading",0.0,10000.0
3086060,"Action, Casual, Early Access, Indie, RPG, Simulation, Strategy","3D, Action, Anime, Atmospheric, Casual, Cute, Dating Sim, Early Access, Hentai, Immersive Sim, Indie, Mature, NSFW, Nudity, RPG, Relaxing, Sexual Content, Simulation, Singleplayer, Story Rich",0.0,10000.0
3102020,"Casual, Indie","2D, 2D Platformer, Aliens, Arcade, Casual, Indie, Linear, Minimalist, Pixel Graphics, Sci-fi, Singleplayer, Space",7.0,10000.0
3103170,"Adventure, Casual, Indie, Simulation","2D, Adventure, Anime, Casual, Fantasy, Indie, Interactive Fiction, Otome, Romance, Simulation, Singleplayer, Story Rich, Text-Based, Visual Novel",0.0,10000.0
3119470,"Casual, Indie","1980s, 3D, Atmospheric, Casual, Controller, Dark, Exploration, First-Person, Hidden Object, Horror, Immersive Sim, Nonlinear, Procedural Generation, Psychological Horror, Puzzle, Realistic, Singleplayer, Supernatural, Surreal, Walking Simulator",6.0,10000.0
3120300,"Action, Adventure, Casual, Indie, RPG, Racing, Simulation, Sports, Strategy","3D, 3D Platformer, Action, Action-Adventure, Arcade, Beat 'em up, Building, Casual, Colorful, Cooking, Dark, First-Person, Hidden Object, Linear, Puzzle, RPG, Relaxing, Simulation, Singleplayer, Sports",7.0,10000.0
3128190,"Casual, Indie, Strategy","2D, Adventure, Arcade, Atmospheric, Casual, Clicker, Indie, Linear, Psychological Horror, Simulation, Singleplayer, Strategy",0.0,10000.0
3137790,"Action, Casual, Indie","2D, Action, Arcade, Atmospheric, Casual, Colorful, Controller, Hand-drawn, Indie, Nature, Perma Death, Score Attack, Side Scroller, Singleplayer, Surreal, Time Management, Tutorial, Underwater",0.0,10000.0
3142320,"Indie, Strategy","2D, Card Battler, Card Game, Cartoony, Comedy, Fantasy, Indie, Roguelike, Roguelite, Singleplayer, Strategy, Tabletop, Turn-Based Strategy, Turn-Based Tactics",0.0,10000.0
3151240,"Casual, Indie","2D, Anime, Casual, Cute, Indie, Singleplayer, Visual Novel",0.0,10000.0
3151880,"Adventure, Casual, Indie, Simulation","3D, Adventure, Atmospheric, Casual, Conversation, Crime, Dynamic Narration, Exploration, First-Person, Horror, Interactive Fiction, Linear, Mystery, Pixel Graphics, Psychological Horror, Retro, Simulation, Story Rich, Thriller, Walking Simulator",0.0,10000.0
3158960,"Adventure, Indie, RPG, Strategy","2D, Adventure, Atmospheric, Card Battler, Comedy, Crime, Dark Comedy, Dark Humor, Deckbuilding, Funny, Indie, JRPG, Pixel Graphics, Psychological, RPG, RPGMaker, Singleplayer, Story Rich, Stylized, Turn-Based Combat",7.0,10000.0
3166610,"Casual, Indie, Strategy","3D, 4X, Abstract, Base Building, Building, City Builder, Hex Grid, Level Editor, Management, Medieval, Minimalist, Procedural Generation, Real Time Tactics, Relaxing, Resource Management, Singleplayer, Strategy, Tactical, Time Management, Top-Down",0.0,10000.0
3176560,"Adventure, Casual, Indie","3D, Adventure, Ambient, Atmospheric, Bikes, Casual, Cinematic, Crime, Exploration, First-Person, Horror, Multiple Endings, Narrative, Psychological, Psychological Horror, Realistic, Singleplayer, Story Rich, Thriller, Walking Simulator",0.0,10000.0
3196190,"Adventure, Casual, Free To Play, Indie","2D, Adventure, Casual, Conversation, Crime, Detective, Exploration, Free to Play, Indie, Interactive Fiction, Investigation, Isometric, Mystery, Nonlinear, Puzzle, Singleplayer, Story Rich, Top-Down, Word Game",0.0,10000.0
3226070,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","2D, Adventure, Building, CRPG, Crafting, Fantasy, Hand-drawn, Magic, Management, Medieval, Pixel Graphics, PvP, RPG, Retro, Strategy, Strategy RPG, Swordplay, Tactical RPG, Turn-Based Strategy, Turn-Based Tactics",0.0,10000.0
3233390,"Adventure, Casual, Indie","2D, Adventure, Atmospheric, Casual, Choices Matter, Choose Your Own Adventure, Cute, Dark Fantasy, Female Protagonist, Funny, Indie, Interactive Fiction, Medieval, Multiple Endings, Nudity, Old School, Pixel Graphics, Point & Click, Sexual Content, Singleplayer",0.0,10000.0
3236560,"Action, Indie","2D, 2D Platformer, Action, Adventure, Atmospheric, Combat, Indie, Multiple Endings, Side Scroller, Singleplayer, Stylized, Surreal",0.0,10000.0
3241910,"Casual, Free To Play, Indie","2D, Casual, Conversation, Emotional, Fantasy, Free to Play, Gothic, Indie, Interactive Fiction, Investigation, Mystery, Narration, Pixel Graphics, Puzzle, Relaxing, Singleplayer, Top-Down",0.0,10000.0
3249420,"Adventure, Early Access, Indie, RPG","3D, Adventure, Comic Book, Conversation, Early Access, Education, Exploration, Family Friendly, Funny, Indie, Open World, Puzzle, RPG, Singleplayer, Story Rich, Third Person, Top-Down",0.0,10000.0
3261430,"Free To Play, Indie","2D, Adventure, Anime, Atmospheric, Conversation, Faith, Free to Play, Hand-drawn, Interactive Fiction, Multiple Endings, Mystery, Narration, Nonlinear, Philosophical, Singleplayer, Story Rich, Text-Based, Third Person, Thriller, Visual Novel",0.0,10000.0
